unix_t,dl_bitrate_mbps,session_id
1581703152,7.423,12
1581703153,6.113,12
1581703154,7.646,12
1581703155,4.73,12
1581703156,6.467,12
1581703158,6.876,12
1581703159,7.641,12
1581703160,8.441,12
1581703161,10.518,12
1581703162,4.253,12
1581703163,2.1275,12
1581703164,0.002,12
1581703165,9.076,12
1581703166,5.943,12
1581703167,5.153,12
1581703168,10.85,12
1581703169,8.591,12
1581703170,9.016,12
1581703171,9.016,12
1581703172,12.979,12
1581703173,15.972,12
1581703174,11.129,12
1581703175,8.574,12
1581703176,6.88,12
1581703177,0.506,12
1581703178,3.4175,12
1581703180,10.44,12
1581703181,9.511,12
1581703182,8.409,12
1581703183,8.787,12
1581703184,11.954,12
1581703185,10.766,12
1581703186,8.026,12
1581703188,8.342,12
1581703190,7.739,12
1581703191,0.001,12
1581703192,2.604,12
1581703193,8.557,12
1581703194,10.33,12
1581703196,7.806,12
1581703197,5.613,12
1581703198,4.584,12
1581703199,6.189,12
1581703200,7.718,12
1581703201,8.139,12
1581703203,7.218,12
1581703204,7.0825,12
1581703205,1.182,12
1581703206,5.248,12
1581703207,8.271,12
1581703208,7.284,12
1581703210,6.767,12
1581703211,7.348,12
1581703212,5.52,12
1581703213,1.676,12
1581703214,1.238,12
1581703215,0.044,12
1581703216,1.173,12
1581703218,1.442,12
1581703219,0.001,12
1581703220,1.675,12
1581703221,2.18,12
1581703222,3.2465,12
1581703223,4.216,12
1581703224,3.541,12
1581703226,3.7,12
1581703227,6.421,12
1581703228,8.097,12
1581703229,8.622,12
1581703230,15.261,12
1581703231,12.965,12
1581703232,0.001,12
1581703233,0.001,12
1581703234,2.462,12
1581703235,8.39,12
1581703236,7.6275,12
1581703237,7.251,12
1581703238,6.436,12
1581703239,5.15,12
1581703240,8.087,12
1581703242,9.048,12
1581703243,8.8555,12
1581703244,5.738,12
1581703245,0.963,12
1581703246,0.635,12
1581703247,1.5665,12
1581703248,4.936,12
1581703250,3.202,12
1581703251,3.3765,12
1581703252,4.302,12
1581703253,6.618,12
1581703254,3.617,12
1581703255,3.869,12
1581703257,5.391,12
1581703258,5.281,12
1581703259,8.478,12
1581703261,0.92,12
1581703262,7.017,12
1581703263,8.143,12
1581703265,6.987,12
1581703266,7.791,12
1581703267,5.466,12
1581703268,7.569,12
1581703269,11.249,12
1581703270,14.228,12
1581703272,11.793,12
1581703273,11.22,12
1581703274,1.479,12
1581703275,2.81,12
1581703276,11.255,12
1581703277,8.254,12
1581703278,8.934,12
1581703280,9.81,12
1581703281,8.293,12
1581703282,18.911,12
1581703283,3.16,12
1581703284,55.625,12
1581703285,121.798,12
1581703287,78.714,12
1581703288,13.48,12
1581703289,0.002,12
1581703290,0.843,12
1581703291,5.232,12
1581703292,5.727,12
1581703293,14.284,12
1581703295,5.27,12
1581703296,7.01,12
1581703297,10.872,12
1581703298,16.034,12
1581703299,13.996,12
1581703300,3.033,12
1581703302,0.508,12
1581703303,12.045,12
1581703304,79.847,12
1581703305,128.4745,12
1581703306,152.383,12
1581703307,158.113,12
1581703309,142.15,12
1581703310,142.615,12
1581703311,130.638,12
1581703312,144.329,12
1581703313,167.336,12
1581703314,139.886,12
1581703316,0.001,12
1581703317,7.478,12
1581703318,50.228,12
1581703319,135.823,12
1581703320,154.514,12
1581703321,137.165,12
1581703323,153.948,12
1581703324,167.394,12
1581703325,155.1,12
1581703326,143.355,12
1581703327,165.278,12
1581703328,135.39,12
1581703329,0.001,12
1581703330,0.001,12
1581703331,25.342,12
1581703332,126.161,12
1581703333,166.606,12
1581703334,111.295,12
1581703335,174.944,12
1581703336,169.15,12
1581703337,110.488,12
1581703338,110.488,12
1581703339,164.833,12
1581703340,169.382,12
1581703341,152.535,12
1581703342,127.047,12
1581703343,0.002,12
1581703344,0.002,12
1581703346,129.947,12
1581703347,170.582,12
1581703348,168.88,12
1581703349,166.528,12
1581703350,175.726,12
1581703352,157.87,12
1581703353,157.1,12
1581703354,152.66,12
1581703355,149.978,12
1581703356,111.655,12
1581703357,0.001,12
1581703359,65.622,12
1581703360,150.011,12
1581703361,163.537,12
1581703362,150.386,12
1581703363,161.694,12
1581703364,159.52,12
1581703366,149.495,12
1581703367,155.64,12
1581703368,166.545,12
1581703369,166.545,12
1581703370,152.659,12
1581703371,0.002,12
1581703372,35.908,12
1581703374,133.325,12
1581703375,164.147,12
1581703376,147.889,12
1581703377,155.157,12
1581703378,158.113,12
1581703379,156.456,12
1581703381,130.42,12
1581703382,142.621,12
1581703383,142.621,12
1581703384,84.664,12
1581703385,0.002,12
1581703386,15.937,12
1581703388,76.996,12
1581703389,159.574,12
1581703390,160.13,12
1581703391,105.207,12
1581703392,105.299,12
1581703393,168.238,12
1581703394,158.275,12
1581703396,136.243,12
1581703397,136.243,12
1581703398,79.24,12
1581703399,2.812,12
1581703400,21.288,12
1581703401,13.064,12
1581703403,10.357,12
1581703404,9.4655,12
1581703405,6.489,12
1581703406,6.364,12
1581703407,11.212,12
1581703409,9.867,12
1581703410,11.801,12
1581703411,6.772,12
1581703412,6.052,12
1581703413,0.002,12
1581703414,11.794,12
1581703416,9.375,12
1581703417,4.369,12
1581703418,5.612,12
1581703419,4.7435,12
1581703420,3.589,12
1581703421,4.066,12
1581703423,7.655,12
1581703424,11.628,12
1581703425,8.933,12
1581703426,0.77,12
1581703427,0.3865,12
1581703429,29.209,12
1581703430,15.369,12
1581703431,11.683,12
1581703432,12.369,12
1581703433,9.983,12
1581703435,7.539,12
1581703436,8.945,12
1581703437,6.53,12
1581703438,8.874,12
1581703440,0.109,12
1581703441,0.109,12
1581703442,12.394,12
1581703443,17.595,12
1581703444,6.801,12
1581703445,4.342,12
1581703446,4.943,12
1581703448,6.568,12
1581703449,6.881,12
1581703450,7.065,12
1581703451,5.9805,12
1581703452,8.03,12
1581703453,5.813,12
1581703455,0.001,12
1581703456,5.453,12
1581703457,15.509,12
1581703458,13.833,12
1581703459,9.08,12
1581703460,9.881,12
1581703461,9.881,12
1581703462,9.958,12
1581703463,11.345,12
1581703464,11.008,12
1581703465,8.984,12
1581703466,10.334,12
1581703468,9.258,12
1581703469,0.002,12
1581703470,12.822,12
1581703471,16.353,12
1581703472,16.015,12
1581703473,18.363,12
1581703474,18.443,12
1581703475,18.443,12
1581703476,18.414,12
1581703477,17.613,12
1581703478,11.146,12
1581703479,12.821,12
1581703482,5.813,12
1581703483,1.939,12
1581703484,17.721,12
1581703485,17.384,12
1581703486,16.06,12
1581703487,14.741,12
1581703489,16.971,12
1581703490,16.429,12
1581703491,17.621,12
1581703492,15.882,12
1581703493,22.093,12
1581703496,3.721,12
1581703497,2.285,12
1581703498,15.055,12
1581703499,14.941,12
1581703500,10.332,12
1581703501,12.833,12
1581703502,12.833,12
1581703503,7.623,12
1581703504,9.482,12
1581703505,6.9,12
1581703506,9.479,12
1581703508,13.029,12
1581703509,14.437,12
1581703510,4.812333333333333,12
1581703511,4.748,12
1581703512,11.855,12
1581703513,4.586,12
1581703514,5.596,12
1581703516,4.742,12
1581703517,6.053,12
1581703518,7.801,12
1581703519,7.45,12
1581703521,9.186,12
1581703522,9.738,12
1581703523,10.49,12
1581703525,14.32,12
1581703526,17.047,12
1581703527,17.0725,12
1581703529,8.444,12
1581703530,8.176,12
1581703531,8.179,12
1581703532,6.808,12
1581703533,4.258,12
1581703535,6.746,12
1581703537,7.991,12
1581703538,0.002,12
1581703539,18.59,12
1581703540,13.158,12
1581703542,10.733,12
1581703543,10.264,12
1581703544,11.971,12
1581703545,18.114,12
1581703546,21.521,12
1581703548,14.807,12
1581703549,13.694,12
1581703550,13.694,12
1581703551,6.484,12
1581703552,3.958,12
1581703554,22.735,12
1581703555,12.485,12
1581703556,10.139,12
1581703557,15.365,12
1581703558,16.415,12
1581703559,18.015,12
1581703561,14.543,12
1581703562,13.454,12
1581703563,19.868,12
1581703564,21.994,12
1581703566,2.476,12
1581703567,24.646,12
1581703568,24.646,12
1581703569,17.662,12
1581703570,17.366,12
1581703571,13.54,12
1581703572,12.467,12
1581703574,11.587,12
1581703575,8.511,12
1581703576,7.531,12
1581703577,11.151,12
1581703578,4.279,12
1581703579,0.166,12
1581703580,0.166,12
1581703581,4.553,12
1581703582,9.876,12
1581703583,9.562,12
1581703584,7.281,12
1581703585,4.0,12
1581703587,8.066,12
1581703588,11.116,12
1581703589,6.986,12
1581703590,8.48,12
1581703591,6.445,12
1581703592,7.181,12
1581703594,0.002,12
1581703595,7.452,12
1581703596,8.001,12
1581703597,11.307,12
1581703598,7.844,12
1581703600,5.439,12
1581703601,7.824,12
1581703602,6.917,12
1581703603,11.853,12
1581703604,11.201,12
1581703605,10.867,12
1581703607,6.125,12
1581703608,0.561,12
1581703609,19.138,12
1581703610,9.214,12
1581703611,6.082,12
1581703613,5.535,12
1581703614,8.441,12
1581703615,10.171,12
1581703616,6.316,12
1581703617,7.022,12
1581703618,8.373,12
1581703619,12.417,12
1581703620,7.771,12
1581713899,0.001,13
1581713900,0.0005,13
1581713902,0.005,13
1581713903,14.834,13
1581713904,10.272,13
1581713905,9.595,13
1581713906,9.179,13
1581713907,11.018,13
1581713909,15.544,13
1581713910,11.105,13
1581713911,10.956,13
1581713912,13.098,13
1581713915,6.434,13
1581713916,8.74,13
1581713917,13.201,13
1581713918,12.685,13
1581713919,7.431,13
1581713920,12.713,13
1581713922,12.956,13
1581713923,12.599,13
1581713924,11.447,13
1581713925,10.249,13
1581713926,16.77,13
1581713927,14.805,13
1581713930,7.485,13
1581713931,32.863,13
1581713932,28.175,13
1581713933,21.798,13
1581713935,27.821,13
1581713936,22.475,13
1581713937,22.54,13
1581713938,20.636,13
1581713939,6.473,13
1581713940,12.039,13
1581713942,9.181,13
1581713943,0.001,13
1581713944,5.024,13
1581713945,6.782,13
1581713946,10.967,13
1581713947,14.51,13
1581713949,9.513,13
1581713950,13.007,13
1581713951,14.262,13
1581713952,19.685,13
1581713953,12.857,13
1581713956,16.234,13
1581713957,0.875,13
1581713958,8.49,13
1581713959,13.304,13
1581713960,7.243,13
1581713962,8.648,13
1581713963,10.381,13
1581713964,0.156,13
1581713965,4.723,13
1581713966,1.228,13
1581713967,1.182,13
1581713970,0.345,13
1581713971,0.033,13
1581713972,0.055,13
1581713973,0.047,13
1581713974,0.001,13
1581713976,0.056,13
1581713977,0.022,13
1581713978,0.023,13
1581713979,0.022,13
1581713981,0.002,13
1581713984,0.313,13
1581713985,0.002,13
1581713986,22.101,13
1581713987,21.1,13
1581713989,14.144,13
1581713990,6.719,13
1581713991,10.99,13
1581713992,6.066,13
1581713993,0.011,13
1581713994,0.011,13
1581713995,0.011,13
1581713996,0.243,13
1581713997,5.552,13
1581713998,5.145,13
1581713999,3.2875,13
1581714000,6.382,13
1581714001,6.702,13
1581714004,9.136,13
1581714005,8.311,13
1581714006,3.285,13
1581714007,5.75,13
1581714008,5.821,13
1581714009,0.983,13
1581714012,0.827,13
1581714013,0.2776666666666667,13
1581714014,1.106,13
1581714015,0.861,13
1581714016,3.219,13
1581714018,1.352,13
1581714019,0.81,13
1581714020,1.165,13
1581714021,1.142,13
1581714022,1.705,13
1581714023,1.006,13
1581714024,0.738,13
1581714026,0.772,13
1581714027,0.6055,13
1581714028,0.436,13
1581714029,0.268,13
1581714030,0.212,13
1581714031,0.29,13
1581714033,0.48,13
1581714034,4.701,13
1581714035,7.239,13
1581714036,7.73,13
1581714037,8.681,13
1581714038,11.191,13
1581714039,4.97,13
1581714040,0.002,13
1581714041,0.002,13
1581714042,8.237,13
1581714043,11.877,13
1581714044,15.809,13
1581714045,19.716,13
1581714046,13.287,13
1581714048,19.511,13
1581714049,17.638,13
1581714050,15.939,13
1581714051,19.005,13
1581714052,18.584,13
1581714053,13.457,13
1581714054,13.457,13
1581714055,0.003,13
1581714056,19.355,13
1581714057,18.576,13
1581714058,16.176,13
1581714059,16.342,13
1581714060,19.108,13
1581714062,20.46,13
1581714063,14.879,13
1581714064,15.591,13
1581714065,16.604,13
1581714067,8.372,13
1581714068,0.003,13
1581714070,9.952,13
1581714071,15.652,13
1581714072,10.043,13
1581714073,1.676,13
1581714074,2.48,13
1581714076,1.576,13
1581714077,1.832,13
1581714078,1.631,13
1581714079,1.835,13
1581714081,1.274,13
1581714082,1.597,13
1581714084,1.742,13
1581714085,2.368,13
1581714086,2.75,13
1581714087,3.173,13
1581714088,5.439,13
1581714089,4.87,13
1581714091,3.008,13
1581714092,4.354,13
1581714093,3.215,13
1581714094,3.475,13
1581714095,2.678,13
1581714096,1.576,13
1581714097,1.991,13
1581714098,1.991,13
1581714099,2.081,13
1581714100,4.288,13
1581714101,3.92,13
1581714102,3.418,13
1581714103,2.223,13
1581714104,2.48,13
1581714106,1.999,13
1581714107,1.451,13
1581714108,0.871,13
1581714109,1.419,13
1581714110,2.097,13
1581714111,2.078,13
1581714112,1.9905,13
1581714114,1.598,13
1581714115,2.325,13
1581714116,2.448,13
1581714117,2.582,13
1581714118,3.263,13
1581714119,2.234,13
1581714121,3.319,13
1581714122,3.794,13
1581714123,2.368,13
1581714124,1.887,13
1581714125,1.996,13
1581714126,2.112,13
1581714127,0.526,13
1581714128,0.526,13
1581714129,1.701,13
1581714130,1.073,13
1581714131,1.475,13
1581714132,1.084,13
1581714133,1.051,13
1581714134,1.006,13
1581714135,1.006,13
1581714136,1.234,13
1581714137,1.579,13
1581714138,0.973,13
1581714140,1.6155,13
1581714141,1.632,13
1581714142,1.632,13
1581714143,1.498,13
1581714144,2.56,13
1581714145,3.474,13
1581714146,2.605,13
1581714147,2.883,13
1581714148,3.039,13
1581714149,2.189,13
1581714151,2.894,13
1581714152,2.079,13
1581714153,2.068,13
1581714154,1.911,13
1581714155,2.39,13
1581714156,1.521,13
1581714158,2.49,13
1581714159,2.546,13
1581714160,1.911,13
1581714161,1.945,13
1581714162,1.988,13
1581714163,1.576,13
1581714164,2.478,13
1581714166,1.352,13
1581714167,1.599,13
1581714169,1.072,13
1581714170,0.9725,13
1581714171,1.386,13
1581714173,1.295,13
1581714174,1.095,13
1581714175,1.084,13
1581714176,1.431,13
1581714177,1.33,13
1581714178,1.564,13
1581714180,1.082,13
1581714181,0.603,13
1581714183,2.249,13
1581714184,1.956,13
1581714185,2.158,13
1581714186,2.86,13
1581714188,1.496,13
1581714189,1.884,13
1581714190,2.032,13
1581714191,2.024,13
1581714192,1.542,13
1581714193,1.016,13
1581714195,1.118,13
1581714197,0.827,13
1581714198,0.76,13
1581714199,0.178,13
1581714203,0.357,13
1581714204,0.596,13
1581714205,0.644,13
1581714206,0.456,13
1581714208,0.485,13
1581714209,0.497,13
1581714211,0.572,13
1581714212,0.002,13
1581714213,0.369,13
1581714214,0.978,13
1581714216,0.667,13
1581714217,0.594,13
1581714218,1.457,13
1581714219,0.51,13
1581714220,0.088,13
1581714221,0.709,13
1581714222,0.357,13
1581714223,0.666,13
1581714225,0.144,13
1581714226,0.276,13
1581714227,0.268,13
1581714228,1.099,13
1581714231,0.129,13
1581714234,0.134,13
1581714236,0.102,13
1581714239,0.1,13
1581714240,0.002,13
1581714241,0.002,13
1581714242,0.359,13
1581714243,0.413,13
1581714244,0.279,13
1581714245,0.346,13
1581714246,1.91,13
1581714247,4.504,13
1581714248,1.741,13
1581714249,2.675,13
1581714251,3.464,13
1581714252,2.82,13
1581714253,0.887,13
1581714254,0.19,13
1581714255,0.281,13
1581714256,0.246,13
1581714257,0.044,13
1581714275,0.015,13
1581714276,0.007,13
1581714277,1.395,13
1581714278,1.392,13
1581714279,1.19,13
1581714280,1.898,13
1581714282,1.402,13
1581714283,2.399,13
1581714284,0.536,13
1581714285,2.265,13
1581714286,2.112,13
1581714287,1.471,13
1581714288,1.795,13
1581714289,1.956,13
1581714291,2.649,13
1581714292,4.278,13
1581714293,4.773,13
1581714294,7.156,13
1581714295,2.368,13
1581714296,3.022,13
1581714297,3.605,13
1581714299,1.574,13
1581714300,2.843,13
1581714301,3.725,13
1581714302,4.91,13
1581714303,0.458,13
1581714304,0.797,13
1581714305,0.6105,13
1581714306,1.875,13
1581714309,1.362,13
1581714310,0.787,13
1581714311,0.742,13
1581714312,0.31,13
1581714313,1.551,13
1581714314,2.713,13
1581714316,2.853,13
1581714318,0.469,13
1581714319,0.482,13
1581714320,2.469,13
1581714321,1.465,13
1581714322,3.224,13
1581714323,2.835,13
1581714325,2.881,13
1581714326,2.117,13
1581714327,2.159,13
1581714328,1.1,13
1581714329,1.622,13
1581714330,0.207,13
1581714331,8.649,13
1581714332,0.002,13
1581714333,0.002,13
1581714334,3.523,13
1581714335,3.413,13
1581714336,4.343,13
1581714337,6.565,13
1581714338,8.765,13
1581714339,8.084,13
1581714340,10.36,13
1581714342,3.902,13
1581714343,5.967,13
1581714344,4.051,13
1581714345,1.79,13
1581714346,2.761,13
1581714347,1.822,13
1581714348,5.092,13
1581714350,2.668,13
1581714351,4.244,13
1581714352,3.013,13
1581714353,3.374,13
1581714354,2.991,13
1581714355,2.503,13
1581714356,2.827,13
1581714358,2.801,13
1581714360,3.085,13
1581714361,1.898,13
1581714362,0.427,13
1581714363,2.111,13
1581714364,1.429,13
1581714366,2.235,13
1581714367,2.479,13
1581714368,2.378,13
1581714369,2.144,13
1581714370,1.011,13
1581714371,2.506,13
1581714372,3.671,13
1581714374,5.89,13
1581714376,0.939,13
1581714377,3.974,13
1581714378,1.719,13
1581714379,2.396,13
1581714380,0.355,13
1581714381,3.449,13
1581714383,2.891,13
1581714384,1.036,13
1581714385,0.65,13
1581714386,0.833,13
1581714388,1.912,13
1581714389,0.9575,13
1581714391,4.49,13
1581714392,4.791,13
1581714393,3.051,13
1581714394,2.783,13
1581714395,3.509,13
1581714396,2.701,13
1581714397,0.632,13
1581714399,1.429,13
1581714400,2.756,13
1581714402,1.493,13
1581714403,0.002,13
1581714404,1.447,13
1581714405,5.675,13
1581714407,7.296,13
1581714408,7.283,13
1581714409,4.973,13
1581714410,3.594,13
1581714411,2.318,13
1581714412,1.623,13
1581714413,1.767,13
1581714414,1.875,13
1581714416,1.737,13
1581714417,1.315,13
1581714418,0.831,13
1581714419,0.98,13
1581714420,0.589,13
1581714421,0.748,13
1581714422,0.167,13
1581714423,0.044,13
1581714425,0.077,13
1581714426,0.011,13
1581714433,0.011,13
1581714434,0.1,13
1581714435,0.118,13
1581714436,0.079,13
1581714437,0.146,13
1581714439,0.055,13
1581714441,0.101,13
1581714442,0.123,13
1581714443,0.111,13
1581714444,1.944,13
1581714446,1.944,13
1581714447,1.944,13
1581714449,2.512,13
1581714450,1.993,13
1581714451,4.17,13
1581714452,4.159,13
1581714453,2.325,13
1581714454,3.19,13
1581714456,1.837,13
1581714457,3.015,13
1581714458,3.36,13
1581714460,0.834,13
1581714461,1.755,13
1581714462,1.756,13
1581714463,1.153,13
1581714465,3.64,13
1581714466,3.376,13
1581714467,0.891,13
1581714468,1.185,13
1581714469,0.965,13
1581714470,1.929,13
1581714471,0.817,13
1581714472,0.387,13
1581714474,0.529,13
1581714475,0.276,13
1581714476,0.222,13
1581714477,0.066,13
1581714478,0.612,13
1581714479,0.5805,13
1581714480,1.945,13
1581714482,2.528,13
1581714483,3.349,13
1581714484,2.345,13
1581714485,1.351,13
1581714486,1.028,13
1581714487,1.506,13
1581714488,0.906,13
1581714489,0.178,13
1581714492,3.302,13
1581714493,2.493,13
1581714494,5.018,13
1581714495,7.968,13
1581714496,4.576,13
1581714497,6.778,13
1581714499,10.739,13
1581714500,8.079,13
1581714501,7.002,13
1581714502,8.731,13
1581714503,5.285,13
1581714504,10.282,13
1581714505,6.815,13
1581714506,3.733,13
1581714507,2.793,13
1581714508,2.793,13
1581714509,4.346,13
1581714510,8.063,13
1581714511,9.093,13
1581714512,11.046,13
1581714513,13.183,13
1581714514,6.416,13
1581714516,14.5,13
1581714517,8.092,13
1581714518,8.58,13
1581714519,9.696,13
1581714520,13.918,13
1581714521,6.084,13
1581714522,3.7245,13
1581714523,8.045,13
1581714525,7.99,13
1581714526,8.096,13
1581714527,9.598,13
1581714528,9.577,13
1581714529,10.798,13
1581714530,9.073,13
1581714531,8.719,13
1581714532,10.932,13
1581714535,7.352,13
1581714536,3.6775,13
1581714537,7.205,13
1581714538,10.021,13
1581714539,7.016,13
1581714540,7.225,13
1581714541,7.632,13
1581714543,8.126,13
1581714544,7.426,13
1581714545,13.369,13
1581714546,11.14,13
1581714547,12.345,13
1581714548,10.315,13
1581714549,0.002,13
1581714551,4.42,13
1581714552,9.509,13
1581714553,8.706,13
1581714554,10.626,13
1581714555,16.251,13
1581714556,17.472,13
1581714557,17.948,13
1581714559,13.997,13
1581714560,17.764,13
1581714562,20.014,13
1581714563,0.002,13
1581714564,9.875,13
1581714565,19.227,13
1581714567,18.919,13
1581714568,18.178,13
1581714569,18.619,13
1581714570,18.308,13
1581714571,20.586,13
1581714572,19.932,13
1581714573,3.917,13
1581714576,14.343,13
1581714577,3.072,13
1581714578,2.872,13
1581714579,7.073,13
1581714580,7.422,13
1581714581,5.406,13
1581714583,6.315,13
1581714584,6.405,13
1581714585,6.192,13
1581714586,6.984,13
1581714587,7.265,13
1581714588,10.421,13
1581714589,7.019,13
1581714591,3.654,13
1581714592,1.565,13
1581714593,4.907,13
1581714594,13.498,13
1581714595,21.442,13
1581714596,21.025,13
1581714597,19.705,13
1581714599,18.278,13
1581714600,19.213,13
1581714601,11.755,13
1581714602,6.473,13
1581714604,14.363,13
1581714605,8.729,13
1581714607,6.833,13
1581714608,6.53,13
1581714609,7.44,13
1581714610,9.384,13
1581714611,14.222,13
1581714612,15.63,13
1581714614,18.319,13
1581714615,14.306,13
1581714616,8.158,13
1581714618,7.479,13
1581714619,0.802,13
1581714620,4.076,13
1581714621,14.391,13
1581714623,9.869,13
1581714624,13.521,13
1581714625,18.147,13
1581714626,18.314,13
1581714627,15.307,13
1581714628,14.885,13
1581714630,19.3,13
1581714632,14.448,13
1581714633,3.78,13
1581714634,3.526,13
1581714635,6.655,13
1581714636,6.369,13
1581714638,6.52,13
1581714639,5.597,13
1581714640,6.347,13
1581714641,5.414,13
1581714642,8.082,13
1581714643,5.543,13
1581714644,7.049,13
1581714645,9.063,13
1581714647,5.14,13
1581714648,2.631,13
1581714649,5.181,13
1581714650,4.794,13
1581714651,4.78,13
1581714652,4.239,13
1581714653,6.921,13
1581714655,4.902,13
1581714656,3.298,13
1581714657,5.464,13
1581714658,5.014,13
1581714660,3.189,13
1581714661,1.259,13
1581714663,3.072,13
1581714664,6.905,13
1581714665,3.886,13
1581714666,5.079,13
1581714667,4.25,13
1581714668,5.608,13
1581714669,4.55,13
1581714670,1.586,13
1581714672,3.052,13
1581714673,3.052,13
1581714674,4.502,13
1581714675,4.413,13
1581714676,1.828,13
1581714677,4.554,13
1581714678,5.552,13
1581714680,5.2,13
1581714681,5.273,13
1581714682,5.581,13
1581714683,4.618,13
1581714684,5.154,13
1581714685,6.03,13
1581714686,8.149,13
1581714687,6.583,13
1581714689,4.294,13
1581714690,4.884,13
1581714691,5.538,13
1581714692,4.989,13
1581714693,4.502,13
1581714694,2.604,13
1581714695,2.302,13
1581714697,5.367,13
1581714698,5.825,13
1581714699,6.058,13
1581714700,3.421,13
1581714701,2.258,13
1581714702,2.758,13
1581714703,1.5485,13
1581714705,4.313,13
1581714706,4.56,13
1581714707,4.447,13
1581714708,3.652,13
1581714709,3.735,13
1581714710,3.438,13
1581714711,3.582,13
1581714713,5.447,13
1581714714,4.297,13
1581714716,1.456,13
1581714717,0.793,13
1581714718,4.471,13
1581714720,3.971,13
1581714721,6.731,13
1581714722,4.238,13
1581714723,6.552,13
1581714724,1.238,13
1581714725,1.037,13
1581714726,2.563,13
1581714727,2.601,13
1581714730,3.792,13
1581714731,1.134,13
1581714732,1.563,13
1581714733,1.034,13
1581714734,1.85,13
1581714735,1.648,13
1581714737,1.056,13
1581714738,3.514,13
1581714739,3.179,13
1581714740,2.088,13
1581714741,2.3,13
1581714742,2.245,13
1581714743,3.079,13
1581714745,4.024,13
1581714746,1.431,13
1581714747,0.023,13
1581714748,3.442,13
1581714749,4.799,13
1581714750,2.84,13
1581714751,1.464,13
1581714752,1.754,13
1581714754,3.287,13
1581714755,5.795,13
1581714756,5.871,13
1581714757,4.019,13
1581714759,5.942,13
1581714760,0.002,13
1581714761,2.289,13
1581714763,5.268,13
1581714764,5.945,13
1581714765,7.85,13
1581714766,4.862,13
1581714767,5.0,13
1581714768,6.949,13
1581714769,8.581,13
1581714771,7.427,13
1581714773,9.001,13
1581714774,3.519,13
1581714775,3.212,13
1581714776,7.737,13
1581714777,6.617,13
1581714778,9.831,13
1581714779,11.839,13
1581714780,11.839,13
1581714781,10.369,13
1581714782,8.516,13
1581714783,11.287,13
1581714784,12.55,13
1581714785,10.948,13
1581714786,7.719,13
1581714788,5.246,13
1581714789,1.166,13
1581714790,5.042,13
1581714791,6.413,13
1581714792,2.259,13
1581714793,1.288,13
1581714794,2.799,13
1581714795,3.266,13
1581714797,3.191,13
1581714798,4.154,13
1581714799,5.828,13
1581714801,3.779,13
1581714802,3.193,13
1581714803,1.372,13
1581714805,3.35,13
1581714806,2.24,13
1581714807,1.2,13
1581714808,1.254,13
1581714809,3.334,13
1581714810,4.464,13
1581714811,1.78,13
1581714813,3.834,13
1581714815,3.197,13
1581714816,2.868,13
1581714817,1.843,13
1581714818,2.516,13
1581714819,2.598,13
1581714821,2.065,13
1581714822,1.069,13
1581714823,3.68,13
1581714824,2.922,13
1581714825,5.17,13
1581714826,3.48,13
1581714827,5.334,13
1581714829,1.818,13
1581714830,1.226,13
1581714831,0.049,13
1581714832,2.923,13
1581714833,2.597,13
1581714834,3.698,13
1581714835,4.54,13
1581714837,3.966,13
1581714838,5.981,13
1581714839,4.443,13
1581714840,4.346,13
1581714841,4.536,13
1581714843,4.147,13
1581714844,0.003,13
1581714846,3.659,13
1581714847,5.82,13
1581714848,4.471,13
1581714849,2.972,13
1581714850,2.448,13
1581714851,2.134,13
1581714853,0.794,13
1581714854,2.661,13
1581714855,2.431,13
1581714857,3.982,13
1581714858,2.658,13
1581714859,2.304,13
1581714861,1.91,13
1581714862,2.09,13
1581714863,3.856,13
1581714864,1.777,13
1581714865,3.046,13
1581714866,5.026,13
1581714867,5.075,13
1581714869,6.415,13
1581714871,4.504,13
1581714872,1.57,13
1581714873,1.127,13
1581714874,3.62,13
1581714875,2.868,13
1581714877,3.25,13
1581714878,1.893,13
1581714879,2.692,13
1581714880,2.031,13
1581714881,2.91,13
1581714882,3.472,13
1581714885,4.397,13
1581714886,5.21,13
1581714887,0.566,13
1581714888,5.425,13
1581714889,3.968,13
1581714890,4.047,13
1581714891,3.812,13
1582853415,0.15,14
1582853416,0.0615,14
1582853417,0.03,14
1582853424,12.607,14
1582853426,12.6,14
1582853427,9.284,14
1582853428,6.386,14
1582853429,4.457,14
1582853430,4.454,14
1582853432,3.021,14
1582853433,3.736,14
1582853434,4.927,14
1582853435,2.075,14
1582853437,2.994,14
1582853439,8.998,14
1582853440,5.564,14
1582853441,4.871,14
1582853442,6.197,14
1582853443,4.847,14
1582853445,5.15,14
1582853446,3.09,14
1582853447,5.622,14
1582853448,3.719,14
1582853449,3.99,14
1582853450,0.001,14
1582853451,0.001,14
1582853452,6.419,14
1582853453,2.074,14
1582853454,1.995,14
1582853455,4.481,14
1582853456,3.608,14
1582853457,2.957,14
1582853459,1.466,14
1582853460,3.292,14
1582853461,3.434,14
1582853462,4.776,14
1582853463,2.002,14
1582853465,0.002,14
1582853466,5.627,14
1582853467,9.593,14
1582853468,6.68,14
1582853469,1.692,14
1582853471,5.745,14
1582853472,3.88,14
1582853473,3.819,14
1582853474,7.824,14
1582853475,6.179,14
1582853478,1.265,14
1582853479,1.704,14
1582853480,9.109,14
1582853481,7.163,14
1582853482,5.143,14
